paper_year,paper_id,paper_title,paper_authors,paper_language,citation_id,citation_info,citation_year,citation_validity,citation_origin,citation_type,citation_scope,citation_longevity
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,18,"Steinmacher, Igor, Igor Wiese, Tayana Uchoa Conte, and Marco Aurelio Gerosa. ""Increasing the self-efficacy of newcomers to Open Source Software projects."" In 2015 29th Brazilian Symposium on Software Engineering, pp. 160-169. IEEE, 2015.",2015,valid,self,conference,national_sbes,1
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,19,"Barbosa, Marcelo Werneck. ""Uma análise do uso de grounded theory em engenharia de software."" Revista Produção Online 17, no. 1 (2017): 26-48.",2017,valid,community_nat,journal,national_other,3
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,20,"Kaur, Rajdeep, Kuljit Kaur Chahal, and Munish Saini. ""Understanding community participation and engagement in open source software Projects: A systematic mapping study."" journal of king saud university-computer and information sciences (2020).",2020,valid,community_int,journal,international,6
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,21,"Sapkota, Hitesh, Pradeep K. Murukannaiah, and Yi Wang. ""A network-centric approach for estimating trust between open source software developers."" Plos one 14, no. 12 (2019): e0226281.",2019,valid,community_int,journal,international,5
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,22,"Mendez, Christopher, Hema Susmita Pedala, Zoe Steine-Hanson, Claudia Hilderbrand, Amber Horvath, Charles Hill, Logan Simpson, Nupoor Patil, Anita Sarma, and Margaret Burnett. ""Open source barriers to entry, revisited: A tools perspective."" (2017).",2017,valid,community_int,other,international,3
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,23,"Neto, João Choma, Luiz Henrique Ten Caten Bento, Edson OliveiraJr, and Simone Do Rocio Senger Souza. ""Are we teaching UML according to what IT companies need? A survey on the São Carlos-SP region."" In Anais do Simpósio Brasileiro de Educação em Computação, pp. 34-43. SBC, 2021.",2021,valid,community_nat,conference,national_other,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,24,"Wiese, Igor Scaliante, Reginaldo Ré, Igor Steinmacher, Rodrigo Takashi Kuroda, Gustavo Ansaldi Oliva, and Marco Aurélio Gerosa. ""Predicting change propagation from repository information."" In 2015 29th Brazilian Symposium on Software Engineering, pp. 100-109. IEEE, 2015.",2015,valid,self,conference,national_sbes,1
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,25,"Vega, Juan Pablo Carvallo, Paul Esteban Crespo Martinez, Fabian Marcelo Carvajal Vargas, and Rosalva Natali Vintimilla Guzman. ""Systematic literature review: Success, failure, risks, benefits and barriers factors in the adoption of open source software."" In 2018 International Conference on Information Systems and Computer Science (INCISCOS), pp. 328-336. IEEE, 2018.",2018,valid,community_int,conference,international,4
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,26,"Hannebauer, Christoph, and Volker Gruhn. ""Implementation of a Wiki Development Environment."" In SoMeT, pp. 322-332. 2016.",2016,invalid,,,,
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,27,"Ramineni, Kiran, Shireesh Verma, and Ian G. Harris. ""Evaluation of an efficient control-oriented coverage metric."" In 2008 IEEE International High Level Design Validation and Test Workshop, pp. 153-157. IEEE, 2008.",2008,invalid,,conference,international,
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,28,"Khatoonabadi, SayedHassan, Diego Elias Costa, Rabe Abdalkareem, and Emad Shihab. ""On Wasted Contributions: Understanding the Dynamics of Contributor-Abandoned Pull Requests."" arXiv preprint arXiv:2110.15447 (2021).",2021,valid,community_nat,pre_print,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,29,"Foundjem, Armstrong, Ellis E. Eghan, and Bram Adams. ""Onboarding vs. Diversity, Productivity, and Quality-Empirical Study of the OpenStack Ecosystem."" In 2021 IEEE/ACM 43rd International Conference on Software Engineering (ICSE), pp. 1033-1045. IEEE, 2021.",2021,valid,community_int,conference,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,30,"Wurst, Karl R., Christopher Radkowski, Stoney Jackson, Heidi JC Ellis, Darci Burdge, and Lori Postner. ""LibreFoodPantry: Developing a Multi-Institutional, Faculty-Led, Humanitarian Free and Open Source Software Community."" In Proceedings of the 51st ACM Technical Symposium on Computer Science Education, pp. 441-447. 2020.",2020,valid,community_int,conference,international,6
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,31,"Phengthalangsy, Khounkham. ""A Systematic Personalized Team Onboarding Design Process In Software Development Companies."" PhD diss., Auckland University of Technology, 2021.",2021,valid,community_int,msc_phd,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,32,"Hoard, Brittany Rafaela. ""Metamorphic Testing Among Open-Source Software Developers: A Quantitative Correlational Study."" PhD diss., Northcentral University, 2021.",2021,valid,community_int,msc_phd,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,33,"Ferreira, Camila, Paulo Meirelles, and Kilmer Neri. ""Study of barriers to contribute with Brazilian public software projects."" In 2017 12th Iberian Conference on Information Systems and Technologies (CISTI), pp. 1-6. IEEE, 2017.",2017,valid,community_nat,conference,international,3
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,34,"Stanciulescu, Stefan. ""Variability Management using Github fork-based development.""",2015,valid,self,other,international,1
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,35,"Guizani, Mariam, Amreeta Chatterjee, Bianca Trinkenreich, Mary Evelyn May, Geraldine J. Noa-Guevara, Liam James Russell, Griselda G. Cuevas Zambrano et al. ""The Long Road Ahead: Ongoing Challenges in Contributing to Large OSS Organizations and What to Do."" Proceedings of the ACM on Human-Computer Interaction 5, no. CSCW2 (2021): 1-30.",2021,valid,self,conference,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,36,"Rahman, S. M. ""Understanding the sustainability of online software development groups in Bangladesh."" PhD diss., Brac University, 2020.",2020,valid,community_int,msc_phd,international,6
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,37,"Guizani, Mariam, Thomas Zimmermann, Anita Sarma, and Denae Ford. ""Attracting and Retaining OSS Contributors with a Maintainer Dashboard."" arXiv preprint arXiv:2202.07740 (2022).",2022,valid,community_int,pre_print,international,8
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,38,"Xie, Yunyi, Jinyin Chen, Jian Zhang, Xincheng Shu, and Qi Xuan. ""Time-Series Snapshot Network for Partner Recommendation: A Case Study on OSS."" IEEE Transactions on Computational Social Systems (2021).",2021,valid,community_int,journal,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,39,"Huang, Yuekai, Junjie Wang, Song Wang, Zhe Liu, Dandan Wang, and Qing Wang. ""Characterizing and Predicting Good First Issues."" In Proceedings of the 15th ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), pp. 1-12. 2021.",2021,valid,community_int,conference,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,40,"IZQUIERDO-CORTAZAR, D. A. N. I. E. L., IGOR STEINMACHER, MARCO A. GEROSA, and ANITA SARMA. ""The Long Road Ahead: Ongoing Challenges in Contributing to Large OSS Organizations and What to Do."" (2021).",2021,valid,self,other,international,7
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,41,"Wang, Yi. ""A network-centric approach for estimating trust between open source software developers."" (2019).",2019,valid,community_int,journal,international,5
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,42,"Caetano, Alessandro, Leonardo Leite, Paulo Meirelles, Hilmer Neri, Fabio Kon, and Guilherme Horta Travassos. ""Using PageRank to Reveal Relevant Issues to Support Decision-Making on Open Source Projects."" In IFIP International Conference on Open Source Systems, pp. 102-113. Springer, Cham, 2018.",2018,valid,community_nat,conference,international,4
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,43,"Ferreira, Camila, Paulo Meirelles, and Hilmer Neri. ""Um estudo sobre as barreiras para contribuir com projetos de Software Publico Brasileiro A study on the barriers to contribute with Brazilian Public Software projects.""",2017,valid,community_nat,conference,international,3
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,44,"Zanatta, Alexandre Lazaretti. ""Recomendações para trabalhadores na multidão superarem barreiras em projetos de software crowdsourcing."" (2018).",2018,valid,community_nat,msc_phd,national_other,4
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,45,"Armijos Mera, Oscar David, and Luis Fernando Delgado Guerrero. ""Revisión sistemática de literatura para la identificación de factores de éxito, fracaso y riesgos en la adopción de software libre."" Bachelor's thesis, Universidad del Azuay, 2018.",2018,valid,community_int,other,international,4
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,46,"Wiese, Igor Scaliante, Reginaldo Ré, Igor Steinmacher, Rodrigo Takashi Kuroda, Gustavo Ansaldi Oliva, and Marco Aurélio Gerosa. ""Informações contextuais do desenvolvimento de software na predição de propagação de mudanças.""",,invalid,self,,,
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,47,"Wiese, Igor Scaliante. ""Predição de mudanças conjuntas de artefatos de software com base em informações contextuais."" PhD diss., Universidade de São Paulo, 2016.",2016,valid,community_nat,msc_phd,national_other,2
2014,11,Preliminary Empirical Identification of Barriers Faced by Newcomers to Open Source Software Projects,"Igor Steinmacher, Ana Paula Chaves, Tayana Uchôa Conte, Marco Aurélio Gerosa",english,48,"de Santana Júnior, Francisco Werther Silva. ""EVOLTRACK-PROCESS: UM AMBIENTE PARA A VISUALIZAÇÃO DA COLABORAÇÃO EM PROCESSOS DE SOFTWARE."" PhD diss., Universidade Federal do Rio de Janeiro, 2015.",2015,valid,community_nat,msc_phd,national_other,1
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,1,"Yuille, Alan L., Peter W. Hallinan, and David S. Cohen. ""Feature extraction from faces using deformable templates."" International journal of computer vision 8, no. 2 (1992): 99-111.",1992,invalid,,journal,international,
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,2,"Heredia, Alberto, Ricardo Colomo Palacios, and Antonio de Amescua Seco. ""A Systematic Mapping Study on Software Process Education."" In SPETP@ SPICE, pp. 7-17. 2015.",2015,valid,community_int,conference,international,1
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,3,"Kohwalter, Troy, Thiago Oliveira, Juliana Freire, Esteban Clua, and Leonardo Murta. ""Prov viewer: A graph-based visualization tool for interactive exploration of provenance data."" In International Provenance and Annotation Workshop, pp. 71-82. Springer, Cham, 2016.",2016,valid,self,conference,international,2
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,4,"Kohwalter, Troy Costa, Leonardo Gresta Paulino Murta, and Esteban Walter Gonzalez Clua. ""Capturing game telemetry with provenance."" In 2017 16th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames), pp. 66-75. IEEE, 2017.",2017,valid,self,conference,national_other,3
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,5,"Johansen, Jørn, Ricardo Colomo-Palacios, and Rory V. O’Connor. ""Towards a manifesto for software process education, training and professionalism."" In International Conference on Software Process Improvement and Capability Determination, pp. 98-105. Springer, Cham, 2016.",2016,valid,community_int,conference,international,2
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,6,"Kohwalter, Troy Costa, Felipe Machado de Azeredo Figueira, Eduardo Assis de Lima Serdeiro, Jose Ricardo da Silva Junior, Leonardo Gresta Paulino Murta, and Esteban Walter Gonzalez Clua. ""Understanding game sessions through provenance."" Entertainment Computing 27 (2018): 110-127.",2018,valid,self,journal,international,4
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,7,"Melo, Sidney Araujo, Aline Paes, Esteban Walter Gonzalez Clua, Troy Costa Kohwalter, and Leonardo Gresta Paulino Murta. ""Detecting long-range cause-effect relationships in game provenance graphs with graph-based representation learning."" Entertainment Computing 32 (2019): 100318.",2019,valid,self,journal,international,5
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,8,"Ortoncelli, André Roberto, and Marisângela Pacheco Brittes. ""Processo de Desenvolvimento de Software: uma Atividade Pratica Supervisionada baseada nos papéis de adquirente e fornecedor."" In Anais do XXIV Workshop sobre Educação em Computação, pp. 2363-2372. SBC, 2016.",2016,valid,community_nat,conference,national_other,2
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,9,"Lessa Filho, Carlos Alberto Correia, and Arturo Hernández Domínguez. ""Uma linha de produto de software para desenvolvimento de jogos educativos."" Revista Brasileira de Informática na Educação 26, no. 01 (2018): 1.",2018,valid,community_nat,journal,national_other,4
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,10,"Kohwalter, Troy Costa, Felipe Machado de Azeredo Figueira, Eduardo Assis de Lima Serdeiro, Jose Ricardo da Silva Junior, Leonardo Gresta Paulino Murta, and Esteban Walter Gonzalez Clua. ""Entertainment Computing.""",,invalid,self,,,
2014,12,Reinforcing Software Engineering Learning through Provenance,"Troy Costa Kohwalter, Esteban Walter Gonzalez Clua, Leonardo Gresta Paulino Murta",english,11,"Kohwalter, Troy C., Leonardo GP Murta, and Esteban WG Clua. ""An Infrastructure for Gameplay Gathering and Analysis with Provenance.""",2019,valid,self,conference,national_other,5
2014,13,The Role of Organizational Culture in Software Development Practices: A Cross-Case Analysis of Four Software Companies,"Carol Passos, Manoel G. Mendonça, Daniela S. Cruzes",english,1,"Ashenden, Debi, and Gail Ollis. ""Putting the sec in devsecops: Using social practice theory to improve secure software development."" In New Security Paradigms Workshop 2020, pp. 34-44. 2020.",2020,valid,community_int,conference,international,6
2014,13,The Role of Organizational Culture in Software Development Practices: A Cross-Case Analysis of Four Software Companies,"Carol Passos, Manoel G. Mendonça, Daniela S. Cruzes",english,2,"Alsanoosy, Tawfeeq, Maria Spichkova, and James Harland. ""A detailed analysis of the influence of Saudi Arabia culture on the requirement engineering process."" In International Conference on Evaluation of Novel Approaches to Software Engineering, pp. 240-260. Springer, Cham, 2018.",2018,valid,community_int,conference,international,4
2014,13,The Role of Organizational Culture in Software Development Practices: A Cross-Case Analysis of Four Software Companies,"Carol Passos, Manoel G. Mendonça, Daniela S. Cruzes",english,3,"Amorim, Luiz, and Manoel Mendonça. ""A method to support the adoption of reuse technology in large software organizations."" In International Conference on Software Reuse, pp. 73-88. Springer, Cham, 2016.",2016,valid,self,conference,international,2
2014,13,The Role of Organizational Culture in Software Development Practices: A Cross-Case Analysis of Four Software Companies,"Carol Passos, Manoel G. Mendonça, Daniela S. Cruzes",english,4,"Abheeshta, Putta. ""Comparative Analysis of Software Development Practices across Software Organisations: India and Sweden."" (2016).",2016,valid,community_int,msc_phd,international,2
2014,13,The Role of Organizational Culture in Software Development Practices: A Cross-Case Analysis of Four Software Companies,"Carol Passos, Manoel G. Mendonça, Daniela S. Cruzes",english,5,"Gholmi, Sara, and Josilda Kola. ""Replication Study on the Mediating Effect of Work Engagement between Self-efficacy and Job Satisfaction."" (2020).",2020,valid,community_int,msc_phd,international,6
2014,14,Towards a Difference Detection Algorithm Aware of Refactoring-Related Changes,"Fernanda Floriano Silva, Eraldo Borel, Evandro Lopes, Leonardo Gresta Paulino Murta",english,1,"Cavalcanti, Guilherme, Paola Accioly, and Paulo Borba. ""Assessing semistructured merge in version control systems: A replicated experiment."" In 2015 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), pp. 1-10. IEEE, 2015.",2015,valid,community_nat,conference,international,1
2014,14,Towards a Difference Detection Algorithm Aware of Refactoring-Related Changes,"Fernanda Floriano Silva, Eraldo Borel, Evandro Lopes, Leonardo Gresta Paulino Murta",english,2,"Dahane, Miloud, Mustapha Kamel Abdi, Mourad Bouneffa, Adeel Ahmad, and Henri Basson. ""Using design of experiments to analyze open source software metrics for change impact estimation."" In Research Anthology on Usage and Development of Open Source Software, pp. 762-781. IGI Global, 2021.",2021,valid,community_int,other,international,7
2014,14,Towards a Difference Detection Algorithm Aware of Refactoring-Related Changes,"Fernanda Floriano Silva, Eraldo Borel, Evandro Lopes, Leonardo Gresta Paulino Murta",english,3,"Danilov, Mikhail, and Mikhail Borisov. ""Migration of versioned data between storage devices."" U.S. Patent 10,817,204, issued October 27, 2020.",2020,valid,community_int,other,international,6
2014,14,Towards a Difference Detection Algorithm Aware of Refactoring-Related Changes,"Fernanda Floriano Silva, Eraldo Borel, Evandro Lopes, Leonardo Gresta Paulino Murta",english,4,"CAVALCANTI, Guilherme José Carvalho. ""Comparing integration effort and correctness of different merge approaches in version control systems."" Master's thesis, Universidade Federal de Pernambuco, 2016.",2016,valid,community_nat,msc_phd,national_other,2
2014,14,Towards a Difference Detection Algorithm Aware of Refactoring-Related Changes,"Fernanda Floriano Silva, Eraldo Borel, Evandro Lopes, Leonardo Gresta Paulino Murta",english,5,"Zhang, Yang, Chunxia Li, and Yu Bai. ""Consistency Validation Method for Java Fine-Grained Lock Refactoring."" IEEE Access 9 (2021): 149287-149301.",2021,valid,community_int,journal,international,7
2014,14,Towards a Difference Detection Algorithm Aware of Refactoring-Related Changes,"Fernanda Floriano Silva, Eraldo Borel, Evandro Lopes, Leonardo Gresta Paulino Murta",english,6,"Larbi, S. E. K., T. A. Noria, Sidi Ahm, B. Mourad, R. Hebri, and A. B. Kamel. ""L’ÉVO E PAR.""",2019,valid,community_int,msc_phd,international,5
2014,15,Triangulating Experiments in an Industrial Setting to Evaluate Preferred Representational Systems of Software Developers,"Methanias Colaço Jr., Mário André de Freitas Farias, Igor Maciel, Paulo Henrique dos Santos, Manoel G. Mendonça",portuguese,1,"Santos, Breno Santana, Methanias Colaço Júnior, and Janisson Gois de Souza. ""A initial experimental evaluation of the NeuroMessenger: a collaborative tool to improve the empathy of text interactions."" In Information Technology-New Generations, pp. 411-419. Springer, Cham, 2018.",2018,valid,self,conference,international,4
2014,15,Triangulating Experiments in an Industrial Setting to Evaluate Preferred Representational Systems of Software Developers,"Methanias Colaço Jr., Mário André de Freitas Farias, Igor Maciel, Paulo Henrique dos Santos, Manoel G. Mendonça",portuguese,2,"Santos, Breno Santana, Methanias Colaqo Junior, and Janisson Gois De Souza. ""An experimental evaluation of the neuromessenger: a collaborative tool to improve the empathy of text interactions."" In 2018 IEEE Symposium on Computers and Communications (ISCC), pp. 00573-00579. IEEE, 2018.",2018,valid,self,conference,international,4
2014,15,Triangulating Experiments in an Industrial Setting to Evaluate Preferred Representational Systems of Software Developers,"Methanias Colaço Jr., Mário André de Freitas Farias, Igor Maciel, Paulo Henrique dos Santos, Manoel G. Mendonça",portuguese,3,"Júnior, Methanias Colaço, Breno Santana Santos, Manoel Mendonça, Daniela Corumba, and Mario André de F. Farias. ""Industrial and OSS developers’ profiles: a family of experiments to evaluate a pioneering neuro-linguistic method for preferred representational systems automatic detection."" Journal of the Brazilian Computer Society 27, no. 1 (2021): 1-30.",2021,valid,self,journal,national_other,7
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,1,"Barra, Silvio, Rita Francese, and Michele Risi. ""Automating Mockup-Based Usability Testing on the Mobile Device."" In International Conference on Green, Pervasive, and Cloud Computing, pp. 128-143. Springer, Cham, 2019.",2019,valid,community_int,conference,international,5
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,2,"Espinoza, Freddy Alberto Paz. ""Método para la evaluación de usabilidad de sitios web transaccionales basado en el proceso de inspección heurística."" PhD diss., Pontificia Universidad Catolica del Peru-CENTRUM Catolica (Peru), 2018.",2018,valid,community_int,msc_phd,international,4
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,3,"Farias, João, Alexandre Vasconcelos, and Ivaldir Junior. ""Agile Testing in Brazil: A Systematic Mapping."" In Brazilian Workshop on Agile Methods, pp. 31-43. Springer, Cham, 2017.",2017,valid,community_nat,conference,national_other,3
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,4,"Dutra, Alessandra, and Milene S. Silveira. ""HCI and SE: Integration Experiences Between Theory and Practice from a SE Program."" In International Conference on Enterprise Information Systems, pp. 320-333. Springer, Cham, 2019.",2019,valid,community_nat,conference,international,5
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,5,"Rivero, Luis, and Tayana Conte. ""Web DUE: Uma Técnica de Inspeção de Usabilidade de Mockups de Aplicações Web Guiada Por Zonas Próprias de Páginas Web."" In Anais do XIII Simpósio Brasileiro de Qualidade de Software, pp. 326-340. SBC, 2014.",2014,valid,self,conference,national_other,0
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,6,"Abdulhussein, Adil Abdullah. ""The design principles of edutainment system for autistic children with communication difficulties."" PhD diss., Universiti Utara Malaysia, 2016.",2016,valid,community_int,msc_phd,international,2
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,7,"Kawakami, Guto, Aasim Khurshid, and Mikhail R. Gadelha. ""Software Usability Evaluation for Augmented Reality Through User Tests."" In International Conference on Human-Computer Interaction, pp. 349-356. Springer, Cham, 2021.",2021,valid,self,conference,international,7
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,8,"Gao, Weiting, Yun Wang, Wenzhuo Zhang, Chuan Qin, and Marcelo M. Soares. ""A Comparative Usability Analysis of Handheld Game Consoles."" In International Conference on Human-Computer Interaction, pp. 439-451. Springer, Cham, 2020.",2020,valid,community_int,conference,international,6
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,9,"DUDA, JOÃO GUILHERME FARIAS. ""Agile Testing: Uma Análise da Prática no Porto Digital do Recife."" PhD diss., Universidade Federal de Pernambuco, 2017.",2017,valid,community_nat,msc_phd,national_other,3
